"stockid","stocklong","year","SSB","TBbest","TCbest","TB","TC","R"
"HERRSITKA","Pacific herring Sitka",1990,24900,27400,NA,27400,30600000,46200000
"HERRSITKA","Pacific herring Sitka",1991,33100,69300,NA,69300,23400000,75200000
"HERRSITKA","Pacific herring Sitka",1992,55100,61400,NA,61400,55400000,2.96e+08
"HERRSITKA","Pacific herring Sitka",1993,39300,41600,NA,41600,97800000,1.9e+08
"HERRSITKA","Pacific herring Sitka",1994,28300,31900,NA,31900,35300000,3.11e+08
"HERRSITKA","Pacific herring Sitka",1995,32100,52300,NA,52300,18500000,2.34e+08
"HERRSITKA","Pacific herring Sitka",1996,34900,46100,NA,46100,72700000,85700000
"HERRSITKA","Pacific herring Sitka",1997,39800,57300,NA,57300,40000,2.18e+08
"HERRSITKA","Pacific herring Sitka",1998,41800,56700,NA,56700,50200000,3.13e+08
"HERRSITKA","Pacific herring Sitka",1999,51900,58800,NA,58800,68200000,4.71e+08
"HERRSITKA","Pacific herring Sitka",2000,54300,66900,NA,66900,33900000,2.45e+08
"HERRSITKA","Pacific herring Sitka",2001,70400,89700,NA,89700,85800000,1.57e+08
"HERRSITKA","Pacific herring Sitka",2002,58200,118000,NA,118000,6.7e+07,1.46e+08
"HERRSITKA","Pacific herring Sitka",2003,72200,131000,NA,131000,43500000,1.1e+08
"HERRSITKA","Pacific herring Sitka",2004,87800,132000,NA,132000,75800000,1.14e+08
"HERRSITKA","Pacific herring Sitka",2005,85900,113000,NA,113000,74200000,NA
"HERRSITKA","Pacific herring Sitka",2006,84900,107000,NA,107000,66700000,NA
"HERRSITKA","Pacific herring Sitka",2007,82900,98400,NA,98400,69600000,NA
"HERRSOG","Pacific herring Strait of Georgia",1949,NA,NA,NA,NA,NA,1647024400
"HERRSOG","Pacific herring Strait of Georgia",1950,NA,NA,NA,NA,NA,1338893000
"HERRSOG","Pacific herring Strait of Georgia",1951,44931.02,193000,43010.754,193000,43800,736137700
"HERRSOG","Pacific herring Strait of Georgia",1952,43094.837,198000,45468.51,198000,45900,494951320
"HERRSOG","Pacific herring Strait of Georgia",1953,66489.28,188000,8909.37,188000,8430,575212650
"HERRSOG","Pacific herring Strait of Georgia",1954,81268.39,279000,65437.79,279000,65800,1104144300
"HERRSOG","Pacific herring Strait of Georgia",1955,77889.07,242000,67895.546,242000,68600,1070575900
"HERRSOG","Pacific herring Strait of Georgia",1956,53591.48,173000,72196.62,173000,72100,601730160
"HERRSOG","Pacific herring Strait of Georgia",1957,23756.638,121000,58986.176,121000,59600,1351615200
"HERRSOG","Pacific herring Strait of Georgia",1958,37918.02,117000,20583.717,117000,20600,1291261100
"HERRSOG","Pacific herring Strait of Georgia",1959,49617.29,170000,49462.364,170000,50000,1780004600
"HERRSOG","Pacific herring Strait of Georgia",1960,48702.427,172000,68202.77,172000,68000,902686200
"HERRSOG","Pacific herring Strait of Georgia",1961,45327.793,179000,45161.29,179000,46200,661509400
"HERRSOG","Pacific herring Strait of Georgia",1962,47490.417,204000,64516.13,204000,65300,815441040
"HERRSOG","Pacific herring Strait of Georgia",1963,43804.577,220000,68509.99,220000,68800,815354860
"HERRSOG","Pacific herring Strait of Georgia",1964,38276.7,213000,77112.14,213000,76900,346489900
"HERRSOG","Pacific herring Strait of Georgia",1965,29053.602,146000,47926.266,146000,47800,982564400
"HERRSOG","Pacific herring Strait of Georgia",1966,15833.46,110000,33486.942,110000,33300,1069522100
"HERRSOG","Pacific herring Strait of Georgia",1967,8150.575,91900,30721.966,91900,31000,801559630
"HERRSOG","Pacific herring Strait of Georgia",1968,11851.066,63000,2457.7572,63000,1890,714410300
"HERRSOG","Pacific herring Strait of Georgia",1969,13705.414,96800,0,96800,194,761208600
"HERRSOG","Pacific herring Strait of Georgia",1970,21097.02,123000,307.21965,123000,244,988772200
"HERRSOG","Pacific herring Strait of Georgia",1971,28491.554,122000,2150.5377,122000,1700,593587160
"HERRSOG","Pacific herring Strait of Georgia",1972,28500.933,109000,8294.93,109000,8810,988590200
"HERRSOG","Pacific herring Strait of Georgia",1973,31893.732,117000,7987.7114,117000,7650,794298000
"HERRSOG","Pacific herring Strait of Georgia",1974,44830.8,144000,4915.5145,144000,4020,399112880
"HERRSOG","Pacific herring Strait of Georgia",1975,51296.402,134000,6451.613,134000,6180,700346800
"HERRSOG","Pacific herring Strait of Georgia",1976,56841.866,159000,12903.226,159000,12200,559626000
"HERRSOG","Pacific herring Strait of Georgia",1977,67929.276,209000,17511.52,209000,17500,599718300
"HERRSOG","Pacific herring Strait of Georgia",1978,60859.425,183000,25192.013,183000,24000,492470120
"HERRSOG","Pacific herring Strait of Georgia",1979,54406.715,197000,20890.938,197000,20300,405320740
"HERRSOG","Pacific herring Strait of Georgia",1980,54416.092,179000,5837.1735,179000,5820,726653500
"HERRSOG","Pacific herring Strait of Georgia",1981,54426.056,193000,12288.787,193000,12100,1369424400
"HERRSOG","Pacific herring Strait of Georgia",1982,48894.657,169000,12596.006,169000,12800,719765500
"HERRSOG","Pacific herring Strait of Georgia",1983,32904.716,134000,17511.52,134000,17200,1777715000
"HERRSOG","Pacific herring Strait of Georgia",1984,27067.974,126000,11059.908,126000,11000,552144000
"HERRSOG","Pacific herring Strait of Georgia",1985,33847.126,164000,7680.4914,164000,7030,1456085200
"HERRSOG","Pacific herring Strait of Georgia",1986,52932.73,148000,1843.318,148000,594,846604860
"HERRSOG","Pacific herring Strait of Georgia",1987,53555.73,188000,9216.59,188000,9350,2051875700
"HERRSOG","Pacific herring Strait of Georgia",1988,67720.04,157000,7987.7114,157000,8220,1542851400
"HERRSOG","Pacific herring Strait of Georgia",1989,64959.62,182000,7680.4914,182000,8370,2065077000
"HERRSOG","Pacific herring Strait of Georgia",1990,73584.915,173000,11367.127,173000,8120,926588400
"HERRSOG","Pacific herring Strait of Georgia",1991,80360.56,242000,14132.105,242000,11100,1803734300
"HERRSOG","Pacific herring Strait of Georgia",1992,96369.255,261000,13210.445,261000,13700,2466575400
"HERRSOG","Pacific herring Strait of Georgia",1993,100687.47,286000,17818.74,286000,13700,2453096200
"HERRSOG","Pacific herring Strait of Georgia",1994,90847.24,217000,13210.445,217000,17700,1033338500
"HERRSOG","Pacific herring Strait of Georgia",1995,80703.995,229000,14132.105,229000,13200,1468529700
"HERRSOG","Pacific herring Strait of Georgia",1996,84096.794,267000,15668.202,267000,14100,1682719600
"HERRSOG","Pacific herring Strait of Georgia",1997,87180.145,255000,13210.445,255000,15800,1970570200
"HERRSOG","Pacific herring Strait of Georgia",1998,84726.83,2e+05,12903.226,2e+05,13600,2037448200
"HERRSOG","Pacific herring Strait of Georgia",1999,76735.085,197000,15053.763,197000,13200,1260547600
"HERRSOG","Pacific herring Strait of Georgia",2000,70904.2,217000,15668.202,217000,15200,1347514900
"HERRSOG","Pacific herring Strait of Georgia",2001,88447.25,280000,17818.74,280000,16400,1240276200
"HERRSOG","Pacific herring Strait of Georgia",2002,92763.7,289000,20583.717,289000,18600,2137492400
"HERRSOG","Pacific herring Strait of Georgia",2003,92157.11,266000,13517.665,266000,20900,536940550
"HERRSOG","Pacific herring Strait of Georgia",2004,80471.91,223000,18740.4,223000,13600,1923024700
"HERRSOG","Pacific herring Strait of Georgia",2005,64178.375,214000,18125.96,214000,18900,342562070
"HERRSOG","Pacific herring Strait of Georgia",2006,57723.91,219000,10445.469,219000,18800,2110333000
"HERRSOG","Pacific herring Strait of Georgia",2007,60808.434,163000,10138.248,163000,10200,1239691900
"HERRSOG","Pacific herring Strait of Georgia",2008,40817.345,143000,10445.469,143000,10000,670399660
"HERRSOG","Pacific herring Strait of Georgia",2009,43594.765,121000,8602.151,121000,10200,1279678800
"HERRSOG","Pacific herring Strait of Georgia",2010,36526.085,147000,5222.7345,147000,8320,1319761600
"HERRSOG","Pacific herring Strait of Georgia",2011,55611.69,165000,11367.127,165000,5130,1306273000
"HERRSOG","Pacific herring Strait of Georgia",2012,60235.252,167000,16282.642,167000,11300,1533846200
"HERRSOG","Pacific herring Strait of Georgia",2013,60244.63,194000,20583.717,194000,16600,1908760000
"HERRSOG","Pacific herring Strait of Georgia",2014,71022.59,185000,20583.717,185000,20300,NA
"HERRSOG","Pacific herring Strait of Georgia",2015,76569.22,232000,20583.717,232000,20000,NA
"HERRSOG","Pacific herring Strait of Georgia",2016,90425.255,NA,25806.452,NA,NA,NA
"HERRSOG","Pacific herring Strait of Georgia",2017,114433.91,NA,NA,NA,NA,NA
"HERRSOG","Pacific herring Strait of Georgia",2018,126134.35,NA,NA,NA,NA,NA
"HERRTOG","Pacific herring Togiak District",1990,NA,65200,11100,65200,11100,NA
"HERRTOG","Pacific herring Togiak District",1991,NA,49900,13600,49900,13600,NA
"HERRTOG","Pacific herring Togiak District",1992,NA,117000,23400,117000,23400,NA
"HERRTOG","Pacific herring Togiak District",1993,NA,149000,16300,149000,16300,NA
"HERRTOG","Pacific herring Togiak District",1994,NA,135000,27500,135000,27500,NA
"HERRTOG","Pacific herring Togiak District",1995,NA,135000,24300,135000,24300,NA
"HERRTOG","Pacific herring Togiak District",1996,NA,123000,22600,123000,22600,NA
"HERRTOG","Pacific herring Togiak District",1997,NA,113000,21600,113000,21600,NA
"HERRTOG","Pacific herring Togiak District",1998,NA,110000,20700,110000,20700,NA
"HERRTOG","Pacific herring Togiak District",1999,NA,142000,18000,142000,18000,NA
"HERRTOG","Pacific herring Togiak District",2000,NA,119000,18500,119000,18500,NA
"HERRTOG","Pacific herring Togiak District",2001,NA,109000,20300,109000,20300,NA
"HERRTOG","Pacific herring Togiak District",2002,NA,109000,15500,109000,15500,NA
"HERRTOG","Pacific herring Togiak District",2003,NA,114000,19700,114000,19700,NA
"HERRTOG","Pacific herring Togiak District",2004,NA,130000,17100,130000,17100,NA
"HERRTOG","Pacific herring Togiak District",2005,NA,98500,19000,98500,19000,NA
"HERRTOG","Pacific herring Togiak District",2006,NA,118000,21700,118000,21700,NA
"HERRTOG","Pacific herring Togiak District",2007,NA,122000,15500,122000,15500,NA
"HERRTOG","Pacific herring Togiak District",2008,NA,124000,18600,124000,18600,NA
"HERRTOG","Pacific herring Togiak District",2009,NA,110000,15500,110000,15500,NA
"HERRTOG","Pacific herring Togiak District",2010,NA,133000,23900,133000,23900,NA
"HERRVIa","Herring West of Scotland",1956,NA,NA,NA,NA,NA,1.11e+09
"HERRVIa","Herring West of Scotland",1957,188000,412000,43400,412000,NA,2.15e+09
"HERRVIa","Herring West of Scotland",1958,205000,506000,59700,506000,NA,2.16e+09
"HERRVIa","Herring West of Scotland",1959,219000,543000,65200,543000,NA,6.35e+08
"HERRVIa","Herring West of Scotland",1960,254000,437000,63800,437000,NA,1.3e+09
"HERRVIa","Herring West of Scotland",1961,254000,444000,46400,444000,NA,2.34e+09
"HERRVIa","Herring West of Scotland",1962,244000,552000,58200,552000,NA,2.13e+09
"HERRVIa","Herring West of Scotland",1963,268000,584000,49000,584000,NA,9.82e+08
"HERRVIa","Herring West of Scotland",1964,314000,534000,64200,534000,NA,7.88e+09
"HERRVIa","Herring West of Scotland",1965,321000,1130000,68700,1130000,NA,1.07e+09
"HERRVIa","Herring West of Scotland",1966,434000,858000,101000,858000,NA,2.51e+09
"HERRVIa","Herring West of Scotland",1967,464000,838000,90400,838000,NA,4.1e+09
"HERRVIa","Herring West of Scotland",1968,441000,960000,84600,960000,NA,3e+09
"HERRVIa","Herring West of Scotland",1969,479000,988000,107000,988000,NA,3.44e+09
"HERRVIa","Herring West of Scotland",1970,446000,1e+06,166000,1e+06,NA,9.58e+09
"HERRVIa","Herring West of Scotland",1971,318000,1520000,207000,1520000,NA,2.68e+09
"HERRVIa","Herring West of Scotland",1972,446000,1120000,165000,1120000,NA,1.07e+09
"HERRVIa","Herring West of Scotland",1973,387000,803000,210000,803000,NA,1.67e+09
"HERRVIa","Herring West of Scotland",1974,205000,577000,178000,577000,NA,2.11e+09
"HERRVIa","Herring West of Scotland",1975,108000,436000,114000,436000,NA,6.11e+08
"HERRVIa","Herring West of Scotland",1976,74000,265000,93600,265000,NA,6.24e+08
"HERRVIa","Herring West of Scotland",1977,52500,164000,41300,164000,NA,9.15e+08
"HERRVIa","Herring West of Scotland",1978,49200,172000,22200,172000,NA,1.22e+09
"HERRVIa","Herring West of Scotland",1979,72900,217000,60,217000,NA,8.88e+08
"HERRVIa","Herring West of Scotland",1980,123000,253000,306,253000,NA,1.66e+09
"HERRVIa","Herring West of Scotland",1981,133000,365000,51400,365000,NA,7.72e+08
"HERRVIa","Herring West of Scotland",1982,110000,307000,92400,307000,NA,3e+09
"HERRVIa","Herring West of Scotland",1983,81800,430000,63500,430000,NA,1.14e+09
"HERRVIa","Herring West of Scotland",1984,121000,356000,56000,356000,NA,1.2e+09
"HERRVIa","Herring West of Scotland",1985,150000,351000,39100,351000,NA,8.94e+08
"HERRVIa","Herring West of Scotland",1986,135000,317000,70800,317000,NA,2.11e+09
"HERRVIa","Herring West of Scotland",1987,126000,384000,44400,384000,NA,9.09e+08
"HERRVIa","Herring West of Scotland",1988,150000,338000,35600,338000,NA,8.52e+08
"HERRVIa","Herring West of Scotland",1989,167000,322000,34000,322000,NA,4.37e+08
"HERRVIa","Herring West of Scotland",1990,158000,274000,44700,274000,NA,3.82e+08
"HERRVIa","Herring West of Scotland",1991,128000,211000,28500,211000,NA,7.94e+08
"HERRVIa","Herring West of Scotland",1992,1e+05,195000,29000,195000,NA,5.85e+08
"HERRVIa","Herring West of Scotland",1993,101000,185000,31800,185000,NA,8.69e+08
"HERRVIa","Herring West of Scotland",1994,93400,181000,24400,181000,NA,6.13e+08
"HERRVIa","Herring West of Scotland",1995,74000,160000,29600,160000,NA,1e+09
"HERRVIa","Herring West of Scotland",1996,116000,201000,26100,201000,NA,1.53e+09
"HERRVIa","Herring West of Scotland",1997,74400,216000,35200,216000,NA,4.85e+08
"HERRVIa","Herring West of Scotland",1998,106000,193000,33400,193000,NA,3.58e+08
"HERRVIa","Herring West of Scotland",1999,89700,153000,29700,153000,NA,1.79e+09
"HERRVIa","Herring West of Scotland",2000,77800,219000,18300,219000,NA,1.27e+09
"HERRVIa","Herring West of Scotland",2001,128000,249000,24600,249000,NA,1.3e+09
"HERRVIa","Herring West of Scotland",2002,154000,290000,32900,290000,NA,5.02e+08
"HERRVIa","Herring West of Scotland",2003,156000,246000,28100,246000,NA,2.77e+08
"HERRVIa","Herring West of Scotland",2004,139000,193000,25000,193000,NA,2.95e+08
"HERRVIa","Herring West of Scotland",2005,116000,160000,14100,160000,NA,4.65e+08
"HERRVIa","Herring West of Scotland",2006,113000,177000,27300,177000,NA,3.12e+08
"HERRVIa","Herring West of Scotland",2007,103000,156000,29600,156000,NA,3.67e+08
"HERRVIa","Herring West of Scotland",2008,104000,145000,16100,145000,NA,4.53e+08
"HERRVIa","Herring West of Scotland",2009,83500,158000,18500,158000,NA,1.29e+09
"HERRVIa","Herring West of Scotland",2010,60200,164000,19900,164000,NA,4.23e+08
"HERRVIa","Herring West of Scotland",2011,73500,152000,17800,152000,NA,3.14e+08
"HERRVIa","Herring West of Scotland",2012,95600,144000,18500,144000,NA,6e+08
"HERRVIa","Herring West of Scotland",2013,78800,114000,23000,114000,NA,6e+08
"HERRVIaVIIbc","Herring ICES 5a-7bc",1956,NA,NA,NA,NA,NA,1.19e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1957,355000,705000,48500,705000,48500,1.99e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1958,355000,725000,66500,725000,66500,3.05e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1959,332000,815000,70400,815000,70400,2.23e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1960,386000,858000,69200,858000,69200,3.01e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1961,422000,912000,52500,912000,52500,3.52e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1962,425000,1010000,65600,1010000,65600,3.27e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1963,454000,1030000,54100,1030000,54100,2.2e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1964,5e+05,1e+06,70400,1e+06,70400,6.9e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1965,459000,1290000,76700,1290000,76700,2.29e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1966,721000,1620000,113000,1620000,113000,3.81e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1967,741000,1430000,109000,1430000,109000,4.08e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1968,739000,1500000,105000,1500000,105000,3.77e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1969,697000,1450000,127000,1450000,127000,5.15e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1970,668000,1570000,186000,1570000,186000,7.97e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1971,616000,1880000,222000,1880000,222000,4.21e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1972,696000,1780000,188000,1780000,188000,2.3e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1973,765000,1560000,247000,1560000,247000,2.72e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1974,465000,1100000,215000,1100000,215000,2.97e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1975,289000,841000,153000,841000,153000,1.89e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1976,248000,695000,126000,695000,126000,1.87e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1977,211000,541000,61900,541000,61900,2.05e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1978,206000,539000,41900,539000,41900,1.82e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1979,210000,519000,22700,519000,22700,2e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1980,269000,609000,30400,609000,30400,2.88e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1981,319000,794000,76300,794000,76300,2.25e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1982,322000,812000,112000,812000,112000,3.88e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1983,261000,822000,96500,822000,96500,2.49e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1984,336000,882000,83500,882000,83500,3.19e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1985,399000,940000,62500,940000,62500,2.59e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1986,450000,1e+06,99500,1e+06,99500,3.12e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1987,392000,941000,93000,941000,93000,1.63e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1988,436000,902000,64700,902000,64700,1.76e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1989,501000,917000,63200,917000,63200,1.87e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1990,520000,966000,88700,966000,88700,1.85e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1991,499000,921000,66200,921000,66200,2.63e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1992,437000,834000,60800,834000,60800,2.56e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1993,510000,910000,68500,910000,68500,2.95e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1994,392000,778000,58300,778000,58300,1.86e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1995,311000,688000,57400,688000,57400,2.16e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1996,311000,569000,58600,569000,58600,2.71e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1997,243000,570000,62500,570000,62500,2.61e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1998,307000,653000,72200,653000,72200,2.55e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",1999,340000,678000,55800,678000,55800,3.72e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2000,310000,734000,43000,734000,43000,2.93e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2001,434000,784000,40000,784000,40000,2.92e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2002,479000,847000,50700,847000,50700,1.85e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2003,501000,838000,44600,838000,44600,2e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2004,433000,713000,40200,713000,40200,1.57e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2005,395000,657000,30400,657000,30400,1.65e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2006,417000,702000,46500,702000,46500,1.2e+09
"HERRVIaVIIbc","Herring ICES 5a-7bc",2007,441000,681000,47400,681000,47400,1.34e+09
